;Name;Worldwide;Domestic;Duration;Year;Country;Director;Top_Director;Director_Category;Continent_ABD;Continent_Asia;Continent_Australia;Continent_Europe;Continent_Multi Nation;Continent_North America;MovieType_Aile;MovieType_Aksiyon;MovieType_Animasyon;MovieType_Belgesel;MovieType_Bilim Kurgu;MovieType_Dram;MovieType_Fantastik;MovieType_Gerilim;MovieType_Gizem;MovieType_Komedi;MovieType_Korku;MovieType_Macera;MovieType_Savas
1575;Zootopia;1023784195;341268248;109;2016;ABD;"Byron Howard
                                        ,                                                                                                                     Rich Moore
                                        ,                                                                                                                     Jared Bush";0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1576;The Secret Life of Pets;875457937;368384330;87;2016;ABD;"Chris Renaud
                                        ,                                                                                                                     Yarrow Cheney";0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1577;Batman v Superman: Dawn of Justice;874360194;330360194;152;2016;Multi Nation;Zack Snyder;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1578;Fantastic Beasts and Where to Find Them;816037575;234037575;132;2016;Multi Nation;David Yates;0;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1579;Deadpool;782612155;363070709;108;2016;ABD;Tim Miller;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1580;Suicide Squad;749200054;325100054;123;2016;ABD;David Ayer;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1581;Doctor Strange;677718395;232641920;116;2016;ABD;Scott Derrickson;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1582;Moana;643331111;248757044;107;2016;ABD;"John Musker
                                        ,                                                                                                                     Ron Clements";0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1583;X-Men: Apocalypse;543934105;155442489;144;2016;ABD;Bryan Singer;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1584;Kung Fu Panda 3;521170825;143528619;95;2016;Multi Nation;"Jennifer Yuh Nelson
                                        ,                                                                                                                     Alessandro Carloni";0;3;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1585;La La Land;447407695;151101803;128;2016;Multi Nation;Damien Chazelle;0;3;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1586;Jason Bourne;415484914;162434410;123;2016;Multi Nation;Paul Greengrass;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1587;Ice Age: Collision Course;408579038;64063008;94;2016;ABD;"Mike Thurmeier
                                        ,                                                                                                                     Galen T. Chu";0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1588;Independence Day: Resurgence;389681935;103144286;120;2016;ABD;Roland Emmerich;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1589;The Legend of Tarzan;357243061;126643061;109;2016;Multi Nation;David Yates;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1590;The Angry Birds Movie;352333929;107509366;97;2016;Multi Nation;"Fergal  Reilly
                                        ,                                                                                                                     Clay Kaytis";0;3;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1591;Star Trek Beyond;343471816;158848340;122;2016;ABD;Justin Lin;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1592;The Great Wall;334933831;45540830;103;2016;Multi Nation;Yimou Zhang;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1593;The Conjuring 2;321370008;102470008;134;2016;ABD;James Wan;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1594;Resident Evil: The Final Chapter;312242626;26830068;106;2016;Multi Nation;Paul W.S. Anderson;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1595;Dangal;303723636;12391761;161;2016;Multi Nation;Nitesh Tiwari;0;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1596;Passengers;303144152;100014699;116;2016;ABD;Morten Tyldum;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1597;Passengers;303144152;100014699;93;2008;Multi Nation;Rodrigo García;0;3;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1598;Alice Through the Looking Glass;299457024;77041381;113;2016;Multi Nation;James Bobin;0;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1599;Miss Peregrine's Home for Peculiar Children;296482446;87242834;127;2016;Multi Nation;Tim Burton;0;3;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1600;Teenage Mutant Ninja Turtles: Out of the Shadows;245623848;82051601;112;2016;ABD;Dave Green;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1601;Sully;243870033;125070033;96;2016;ABD;Clint Eastwood;1;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1602;Assassin's Creed;240697856;54647948;115;2016;Multi Nation;Justin Kurzel;0;3;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1603;Hidden Figures;235956898;169607287;127;2016;ABD;Theodore Melfi;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1604;Ghostbusters;229147509;128350574;116;2016;ABD;Paul Feig;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1605;Inferno;220021259;34343574;121;2016;ABD;Ron Howard;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1606;Central Intelligence;216940871;127440871;107;2016;ABD;Rawson Marshall Thurber;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1607;Me Before You;208445075;56245075;110;2016;ABD;Thea Sharrock;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1608;London Has Fallen;205754447;62524260;99;2016;Multi Nation;Babak Najafi;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1609;Arrival;203388186;100546139;116;2016;Multi Nation;Denis Villeneuve;0;3;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1610;Storks;183679278;72679278;87;2016;ABD;"Nicholas Stoller
                                        ,                                                                                                                     Doug Sweetland";0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1611;Hacksaw Ridge;180563636;67209615;139;2016;Multi Nation;Mel Gibson;0;2;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1612;The Girl on the Train;173185859;75395035;112;2016;Multi Nation;Tate Taylor;0;3;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1613;The Huntsman: Winter's War;164989338;48390190;114;2016;Multi Nation;Cedric Nicolas-Troyan;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1614;The Magnificent Seven;162360636;93432655;133;2016;ABD;Antoine Fuqua;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1615;Jack Reacher: Never Go Back;162146076;58697076;118;2016;Multi Nation;Edward Zwick;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1616;Don't Breathe;157761002;89217875;89;2016;ABD;Fede Álvarez;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1617;The Accountant;155560045;86260045;128;2016;ABD;Gavin O'Connor;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1618;Lights Out;149368835;67268835;81;2016;ABD;David F. Sandberg;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1619;Lion;140312928;51738905;118;2016;Multi Nation;Garth Davis;0;2;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1620;Mechanic: Resurrection;125729635;21218403;98;2016;Multi Nation;Dennis Gansel;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1621;Allied;119520023;40098064;124;2016;Multi Nation;Robert Zemeckis;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1622;The Shallows;119100758;55124043;86;2016;Multi Nation;Jaume Collet-Serra;0;2;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1623;The Purge: Election Year;118587880;79213375;105;2016;Multi Nation;James DeMonaco;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1624;Why Him?;118102725;60323786;111;2016;ABD;John Hamburg;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1625;10 Cloverfield Lane;110216998;72082998;104;2016;ABD;Dan Trachtenberg;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1626;Ben-Hur;94061311;26410477;125;2016;ABD;Timur Bekmambetov;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1627;Collateral Beauty;88616021;31016021;97;2016;ABD;David Frankel;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1628;Sultan;87280000;6200000;170;2016;Hindistan;Ali Abbas Zafar;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1629;War Dogs;86434523;43034523;114;2016;ABD;Todd Phillips;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1630;Nerve;85251425;38583626;96;2016;ABD;"Henry Joost
                                        ,                                                                                                                     Ariel Schulman";0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1631;Underworld: Blood Wars;81093313;30353973;91;2016;ABD;Anna Foerster;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1632;Manchester by the Sea;78988148;47695371;138;2016;ABD;Kenneth Lonergan;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1633;The Nice Guys;71261763;36261763;116;2016;ABD;Shane Black;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1634;Moonlight;65172611;27854932;111;2016;ABD;Barry Jenkins;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
